GameFileName,GameName,GameDisplay,GameRating,MediaSearch,Manufact,GameYear,NumPlayers,GameType,GKeepDisplays,Category,GameTheme,CUSTOM5,WebLinkURL,IPDBNum,AltRunMode,DesignedBy,Author,GAMEVER,ROM,Tags
Rocky (Gottlieb 1982) Tom 1.2,Rocky (Gottlieb 1982),Rocky (Gottlieb 1982),8166,,Gottlieb,1982,4,SS,"0,1,5",E,Sports,Combat,http://www.ipdb.org/machine.cgi?id=1993,1993,,John Trudeau,"Tom, Randr, UncleWilly, Bord, Wildman",1.2,rocky,Odd
Roller Coaster (Gottlieb 1971) Mustang1961 1.0.a,Roller Coaster (Gottlieb 1971),Roller Coaster (Gottlieb 1971),7770,,Gottlieb,1971,2,EM,"0,1,5",E,Circus and Amusements,,http://www.ipdb.org/machine.cgi?id=2002,2002,,Ed Krynski,"Mustang1961, HauntFreaks, BorgDog",1.0.a,,
Roller Disco (Gottlieb 1980) BorgDog 1.02RL,Roller Disco (Gottlieb 1980),Roller Disco (Gottlieb 1980),8048,,Gottlieb,1980,4,SS,"0,1,5",T,Leisure and Travel,,http://www.ipdb.org/machine.cgi?id=http://www.ipdb.org/machine.cgi?id=2005,2005,,Ed Krynski,"BorgDog, HauntFreaks, Senseless",1.02RL,roldisco,Music
RollerCoaster Tycoon (Stern 2002) VPW 2.3.0,RollerCoaster Tycoon (Stern 2002),RollerCoaster Tycoon (Stern 2002),9304,,Stern,2002,4,SS dmd,"0,5",E,Circus and Amusements,,http://www.ipdb.org/machine.cgi?id=4536,4536,,Pat Lawlor,VPinWorkshop,2.3.0,rctycn,
Rollergames (Williams 1990) Drakkon 1.1.0,Rollergames (Williams 1990),Rollergames (Williams 1990),8482,,Williams,1990,4,SS alpha,"0,5",E,Sports,Surf-Skate-Cycle,http://www.ipdb.org/machine.cgi?id=2006,2006,,Steve Ritchie,"Drakkon, Javier15",1.1.0,rollr_l2,
Rolling Stones (Bally 1980) JPSalas 6.0.0 MODRL,Rolling Stones (Bally 1980),Rolling Stones (Bally 1980),9130,,Bally,1980,4,SS,"0,1,5",E,Musicians,,http://www.ipdb.org/machine.cgi?id=2010,2010,,Jim Patla,"JPSalas, IDigStuff",6.0.0RL,rollstob,Music
"Rolling Stones -Limited Edition- (Stern 2011), Balutito 2.0.0 MOD",Rolling Stones -Limited Edition- (Stern 2011),Rolling Stones -Limited Edition- (Stern 2011),6450,,Stern,2011,4,SS dmd,"0,5",E,Musicians,,http://www.ipdb.org/machine.cgi?id=5668,5668,,Tom Kopera,Balutito,2.0.0,rsn_110h,Music
Royal Flush (Gottlieb 1976) BorgDog 1.01,Royal Flush (Gottlieb 1976),Royal Flush (Gottlieb 1976),8332,,Gottlieb,1976,4,EM,"0,1,5",E,Card and Casino,,http://www.ipdb.org/machine.cgi?id=2035,2035,,Ed Krynski,BorgDog,1.01,,
Royal Flush Deluxe (Gottlieb 1983) Balater 1.03,Royal Flush Deluxe (Gottlieb 1983),Royal Flush Deluxe (Gottlieb 1983),6716,,Gottlieb,1983,4,SS,"0,1,5",E,Card and Casino,,http://www.ipdb.org/machine.cgi?id=2036,2036,,Ed Krynski,"Balater, BorgDog, Mike da Spike",1.03,rflshdlx,dup
Royal Pair (Gottlieb 1974) RajoJoey 1.0.0 VR,Royal Pair (Gottlieb 1974),Royal Pair (Gottlieb 1974),7042,,Gottlieb,1974,1,EM,"0,1,5",E,Card and Casino,,https://www.ipdb.org/machine.cgi?id=2038,2038,,JeFastFlips Brenner,"RajoJoey, Loserman76, GNance",1.0.0,,
Running Horse (Inder 1976) JPSalas 6.0.0,Running Horse (Inder 1976),Running Horse (Inder 1976),7006,,Inder,1976,1,EM,"0,1,5",E,Sports,Horse,http://www.pinsimdb.org/pinball/table-25127-running_horse_(inder),4414,,,"JPSalas, Akiles50000, Pedator",6.0.0,,
Rush LE -Tribute Version- (Stern 2022) DrHotWing 1.0.4,Rush LE -Tribute Version- (Stern 2022),Rush LE -Tribute Version- (Stern 2022),6482,,Stern,2022,4,SS dmd,-1,E,Musicians,,https://www.ipdb.org/machine.cgi?id=6846,6846,,John Borg,DrHotWing,1.0.4,,"PuP, Music"
Safe Cracker (Bally 1996) Fuzzel 1.0,Safe Cracker (Bally 1996),Safe Cracker (Bally 1996),8914,,Bally,1996,4,SS dmd,"0,5",E,Cops and Robbers,,http://www.ipdb.org/machine.cgi?id=3782,3782,,Pat Lawlor,Fuzzel,1.0,sc_18s11,
Saloon (Taito do Brasil 1978) JPSalas 5.5.0,Saloon (Taito do Brasil 1978),Saloon (Taito do Brasil 1978),7006,,Taito do Brasil,1978,4,SS,"0,1,5",E,Wild West,,http://www.pinsimdb.org/pinball/table-23760-saloon_ttl,,,,"MauiPunter, JPSalas, hauntfreaks, Halen",5.5.0,,langP
Salsa (Original 2021) Loloallo 0.7.0,Salsa (Original 2021),Salsa (Original 2021),6020,,Original,2021,4,SS alpha,"0,5",E,Leisure and Travel,,,,,,"Loloallo, Jogrady7",0.7.0,,"Music, FlexDMD"
San Francisco (Williams 1964) Loserman76 1.0a,San Francisco (Williams 1964),San Francisco (Williams 1964),7142,,Williams,1964,2,EM,"0,1,5",E,Leisure and Travel,,https://www.ipdb.org/machine.cgi?id=2049,2049,,Steve Kordek,"Loserman76, PBecker, Itchigo",1.0a,,
Sands of the Aton (Original 2023) JPSalas 5.5.0,Sands of the Aton (Original 2023),Sands of the Aton (Original 2023),6226,,Original,2023,4,SS alpha,"0,5",E,Science Fiction,,,,,JP Salas,"JPSalas, DEA Tee",5.5.0,,FlexDMD
Satin Doll (Williams 1975) Loserman76 1.0RL,Satin Doll (Williams 1975),Satin Doll (Williams 1975),7440,,Williams,1975,2,EM,"0,1,5",E,Musicians,,https://www.ipdb.org/machine.cgi?id=2057,2057,,Norm Clark,"Loserman76, Tom, Chinzman93, Wildman, Griz",1.0RL,,Music
Scared Stiff (Bally 1996) Mikcab 1.29.0,Scared Stiff (Bally 1996),Scared Stiff (Bally 1996),9390,,Bally,1996,4,SS dmd,"0,5",M,Monsters and Macabre,,http://www.ipdb.org/machine.cgi?id=3915,3915,,Dennis Nordman,"Mikcab, Senseless, nFozzy, Shoopity, Dozer, JPSalas, HauntFreaks, ICPJuggla, Arngrim, Flupper, LoaderWeapon, Knorr",1.29.0,ss_15,dup
Scared Stiff w PuP (Bally 1996) VPW 1.1.0,Scared Stiff w PuP (Bally 1996),Scared Stiff w PuP (Bally 1996),9510,,Bally,1996,4,SS dmd,-1,M,Monsters and Macabre,,http://www.ipdb.org/machine.cgi?id=3915,3915,,Dennis Nordman,VPinWorkshop,1.1.0,ss_15,PuP
Scarface - Balls and Power (Original 2013)  Goldchicco 1.2 MOD,Scarface - Balls and Power (Original 2013),Scarface - Balls and Power (Original 2013),6802,,Original,2013,4,SS dmd,"0,5",T,Cops and Robbers,,Not Available,,,?,"Goldchicco, 32assassin, JPSalas",1.0.2,,"FlexDMD, dup"
Scarface - Balls and Power UNCENSORED (Original 2013) Robbrpt 1.0.4 MOD,Scarface - Balls and Power UNCENSORED (Original 2013),Scarface - Balls and Power UNCENSORED (Original 2013),6982,,Original,2013,4,SS dmd,-1,M,Cops and Robbers,,Not Available,,,?,"Robbrpt, Goldchicco, 32assassin, JPSalas",1.0.4,,PuP
Schuss (Rally 1968) JPSalas 5.5.0,Schuss (Rally 1968),Schuss (Rally 1968),5080,,Rally,1968,1,EM,"0,1,5",E,Sports,Winter,https://www.ipdb.org/machine.cgi?id=3541,3541,,,"JPSalas, wiesshund",5.5.0,,
Scorpion (Williams 1980) Bigus1 1.1 MOD,Scorpion (Williams 1980),Scorpion (Williams 1980),6316,,Williams,1980,4,SS,"0,1,5",E,Oceans and Pirates,,http://www.ipdb.org/machine.cgi?id=2067,2067,,Barry Oursler,"Bigus1, Allknowing2012",1.1,scrpn_l1,dup
Scramble (Tecnoplay 1987) JPSalas 6.0.0,Scramble (Tecnoplay 1987),Scramble (Tecnoplay 1987),6086,,Tecnoplay,1987,4,SS,"0,1,5",E,Motorsports,,https://www.ipdb.org/machine.cgi?id=3557,3557,,,JPSalas,6.0.0,scram_tp,
Scuba (Gottlieb 1970) Mustang1961 1.0.c,Scuba (Gottlieb 1970),Scuba (Gottlieb 1970),7862,,Gottlieb,1970,2,EM,"0,1,5",E,Oceans and Pirates,,http://www.ipdb.org/machine.cgi?id=2077,2077,,Ed Krynski,"Mustang1961, Loserman76, GNance",1.0.c,,dup
Scuba -at night- (Gottlieb 1970) Bord 1.1.0 MOD,Scuba -at night- (Gottlieb 1970),Scuba -at night- (Gottlieb 1970),8510,,Gottlieb,1970,2,EM,"0,1,5",E,Oceans and Pirates,,http://www.ipdb.org/machine.cgi?id=2077,2077,,Ed Krynski,"Bord, Loserman76",1.1.0,,
Sea Ray (Bally 1971) Scottacus 2.0.6,Sea Ray (Bally 1971),Sea Ray (Bally 1971),8380,,Bally,1971,2,EM,"0,1,5",E,Oceans and Pirates,,http://www.ipdb.org/machine.cgi?id=2085,2085,,Ted Zale,"Scottacus, Bord, Kds70",2.0.6,,dup
Seawitch -Bord Mod- (Stern 1980) Bord 1.1.0,Seawitch -Bord Mod- (Stern 1980),Seawitch -Bord Mod- (Stern 1980),8260,,Stern,1980,4,SS,"0,5",T,Oceans and Pirates,,http://www.ipdb.org/machine.cgi?id=2089,2089,,Mike Kubin,Bord,1.1.0,seawitch,
Seawitch -JPs Mod- (Stern 1980) JPSalas 6.0.0 MOD,Seawitch -JPs Mod- (Stern 1980),Seawitch -JPs Mod- (Stern 1980),8200,,Stern,1980,4,SS,"0,5",T,Oceans and Pirates,,http://www.ipdb.org/machine.cgi?id=2089,2089,,Mike Kubin,JPSalas,6.0.0,seawitch,dup
Secret Service (Data East 1988) Bigus1 1.1.0 MOD,Secret Service (Data East 1988),Secret Service (Data East 1988),7942,,Data East,1988,4,SS alpha,"0,1,5",T,Military and Spies,,http://www.ipdb.org/machine.cgi?id=2090,2090,,Joe Kaminkow,"Bigus1, DCrosby, 32assassin",1.1.0,ssvc_a26,
Senna Prototype Edition (Original 2020) JPSalas 6.0.0,Senna Prototype Edition (Original 2020),Senna Prototype Edition (Original 2020),7302,,Original,2020,4,SS,"0,1,5",E,Motorsports,,,,,Luiz Culik,"JPSalas, Luiz Culik",6.0.0,,
Serious Sam II (Original 2019) JPSalas 6.0.1,Serious Sam II (Original 2019),Serious Sam II (Original 2019),6482,,Original,2019,4,SS dmd,"0,5",M,Military and Spies,,Not Available,,,?,JPSalas,6.0.1,,FlexDMD
Serious Sam Pinball (Original 2017) JPSalas 5.5.0,Serious Sam Pinball (Original 2017),Serious Sam Pinball (Original 2017),6442,,Original,2017,4,SS dmd,"0,5",M,Military and Spies,,Not Available,,,?,"JPSalas, ClarkKent, Thalamus, Arngrim",5.5.0,,FlexDMD
Seven Winner (Inder 1973) JPSalas 6.0.0,Seven Winner (Inder 1973),Seven Winner (Inder 1973),7512,,Inder,1973,1,EM,"0,1,5",E,Card and Casino,,https://www.ipdb.org/machine.cgi?id=4407,4407,,,JPSalas,6.0.0,,
"Shadow, The (Bally 1994) Skitso 1.52 MOD","Shadow, The (Bally 1994)","Shadow, The (Bally 1994)",9050,,Bally,1994,4,SS dmd,"0,5",E,Superheroes,,http://www.ipdb.org/machine.cgi?id=2528,2528,,Brian Eddy,"Skitso, Alessio, Markrock76, Bord, Thalamus, Arngrim",1.52,ts_lx5,"PuP, FixPH"
Shamrock (Inder 1977) JPSalas 6.0.0,Shamrock (Inder 1977),Shamrock (Inder 1977),7102,,Inder,1977,4,EM,"0,1,5",E,Card and Casino,,https://www.ipdb.org/machine.cgi?id=5717,5717,,,"JPSalas, Akiles50000, Pedator",6.0.0,,
Shangri-La (Williams 1967) Loserman76 1.0,Shangri-La (Williams 1967),Shangri-La (Williams 1967),7042,,Williams,1967,4,EM,"0,1,5",E,Empires,,http://www.ipdb.org/machine.cgi?id=2110,2110,,Steve Kordek,"Loserman76, Bodydump",1.0,,
Shaq Attaq (Gottlieb 1995) LoadedWeapon 1.0.0,Shaq Attaq (Gottlieb 1995),Shaq Attaq (Gottlieb 1995),7874,,Gottlieb,1995,4,SS dmd,"0,5",E,Sports,Basketball,http://www.ipdb.org/machine.cgi?id=2874,2874,,Jon Norris,"LoadedWeapon, JLouLouLou, 32Assassin, Arrestis",1.0.0,shaqatt2,
Shark (Taito do Brasil 1982) JPSalas 5.5.0,Shark (Taito do Brasil 1982),Shark (Taito do Brasil 1982),8340,,Taito do Brasil,1982,4,SS,"0,1,5",E,Oceans and Pirates,,http://www.ipdb.org/machine.cgi?id=4582,4582,,?,"JPSalas, Tio Italo, Carlos Guizzo, Pmax65",5.5.0,sharkt,langP
Sharkeys Shootout (Stern 2000) Bigus1 1.0.0 MOD,Sharkeys Shootout (Stern 2000),Sharkeys Shootout (Stern 2000),7062,,Stern,2000,4,SS dmd,"0,5",T,Billiards,,http://www.ipdb.org/machine.cgi?id=4492,4492,,John Borg,"Bigus1, Diemonik, Freneticamnesic, JPSalas, Rx2006je",1.0.0,shrkysht,
Sharpshooter II (Game Plan 1983) Kalavera3 1.2.2,Sharpshooter II (Game Plan 1983),Sharpshooter II (Game Plan 1983),6730,,Game Plan,1983,4,SS,"0,1,5",E,Wild West,,http://www.ipdb.org/machine.cgi?id=2114,2114,,"Roger Sharpe, Wendell McAdams","Kalavera3, Kiwi, Dboyrecords, Destruk, Tab, Eala Dubh Sidhe, Aussie34, Stat, Wildman, Inkochnito, JPSalas, Assassins32, Ninuzzu, DJRobX, Rothbauerw, Flupper, HauntFreaks, Kds70, Thalamus",1.2.2,sshootr2,
Sheriff (Gottlieb 1971) Mustang1961 1.0.b2,Sheriff (Gottlieb 1971),Sheriff (Gottlieb 1971),8278,,Gottlieb,1971,4,EM,"0,1,5",E,Wild West,,https://www.ipdb.org/machine.cgi?id=2116,2116,,Ed Krynski,"Mustang1961, Loserman76, GNance, Popotte",1.0.b2,,
"Shining, The (Original 2025) Burger 1.0.3","Shining, The (Original 2025)","Shining, The (Original 2025)",0,,Original,2025,4,SS,-1,M,Monsters and Macabre,,,,,Burger,Burger,1.0.3,,PuP
Ship Ahoy (Gottlieb 1976) LeeOneil 1.1.0,Ship Ahoy (Gottlieb 1976),Ship Ahoy (Gottlieb 1976),7804,,Gottlieb,1976,1,EM,"0,1,5",E,Oceans and Pirates,,https://www.ipdb.org/machine.cgi?id=2119,2119,,Ed Krynski,"Loserman76, GNance, Allknowing2012",1.1.0,,
Ship-Mates (Gottlieb 1964) Loserman76 1.0a,Ship-Mates (Gottlieb 1964),Ship-Mates (Gottlieb 1964),7040,,Gottlieb,1964,4,EM,"0,1,5",E,Oceans and Pirates,,https://www.ipdb.org/machine.cgi?id=2120,2120,,Wayne Neyens,"Loserman76, GNance, Bord, Editoy",1.0a,,
Shooting the Rapids (Zaccaria 1979) JPSalas 6.0.0,Shooting the Rapids (Zaccaria 1979),Shooting the Rapids (Zaccaria 1979),7022,,Zaccaria,1979,4,SS,"0,1,5",E,Wild West,,http://www.ipdb.org/machine.cgi?id=3606,3606,,?,JPSalas,6.0.0,strapids,
